0 [0.9, 1.44] [1.0, 1.0] [1.0, 1.0]
1 [1.77, 1.94] [2.0, 1.0] [2.0, 1.0]
2 [2.6, 2.49] [3.0, 1.0] [3.0, 1.0]
3 [3.45, 3.02] [3.44, 1.0] [3.99, 1.0]
4 [4.3, 3.55] [3.5, 1.0] [4.92, 1.0]
5 [5.17, 4.04] [4.29, 1.0] [5.88, 1.0]
6 [6.06, 4.49] [5.18, 1.0] [6.8, 1.0]
7 [6.64, 5.31] [6.09, 1.0] [6.85, 1.0]
8 [7.19, 6.14] [6.91, 1.0] [7.24, 1.06]
9 [8.12, 6.51] [7.87, 1.0] [8.07, 1.07]
