0 [0.9, 0.44] [0.15, 0.02] [0.55, 0.83]
1 [1.7, 1.04] [0.42, 0.01] [1.55, 0.85]
2 [2.08, 1.96] [0.46, 0.01] [2.37, 0.86]
3 [2.12, 2.96] [0.49, 0.01] [2.95, 0.87]
4 [2.0, 3.95] [0.65, 0.01] [3.81, 0.88]
5 [2.13, 4.94] [0.84, 0.01] [4.66, 0.89]
6 [2.72, 5.75] [1.0, 0.01] [5.37, 0.9]
7 [3.57, 6.28] [1.25, 0.01] [6.04, 0.91]
8 [4.51, 6.63] [1.5, 0.01] [6.6, 0.92]
9 [5.49, 6.82] [1.82, 0.01] [7.16, 0.93]
10 [6.47, 7.03] [2.42, 0.0] [7.54, 0.93]
11 [5.53, 6.69] [2.65, 0.0] [7.94, 0.93]
12 [4.69, 7.23] [2.9, 0.0] [8.45, 0.93]
13 [4.13, 8.06] [3.14, 0.0] [8.98, 0.93]
14 [5.13, 8.07] [3.7, 0.0] [9.43, 0.94]
