0 [0.22, 0.0] [0.24, 0.0] [0.02, -0.0]
1 [0.38, 0.0] [0.38, 0.0] [0.05, -0.0]
2 [0.51, 0.0] [0.48, 0.0] [0.08, -0.0]
3 [0.62, 0.0] [0.56, 0.0] [0.11, -0.0]
4 [0.72, 0.0] [0.63, 0.0] [0.14, -0.0]
5 [0.81, 0.0] [0.69, 0.0] [0.17, -0.0]
6 [0.89, 0.0] [0.75, 0.0] [0.21, -0.0]
7 [0.97, 0.0] [0.81, 0.0] [0.25, -0.0]
8 [1.05, -0.0] [0.87, 0.0] [0.29, -0.0]
9 [1.12, -0.0] [0.93, 0.0] [0.34, -0.0]
10 [1.19, -0.0] [0.99, 0.0] [0.39, -0.0]
11 [1.27, -0.0] [1.05, 0.0] [0.45, -0.0]
12 [1.35, -0.0] [1.11, 0.0] [0.51, -0.0]
13 [1.43, -0.0] [1.17, 0.0] [0.58, -0.0]
14 [1.51, -0.0] [1.23, 0.0] [0.65, -0.0]
15 [1.6, -0.0] [1.29, 0.0] [0.73, -0.0]
16 [1.69, -0.0] [1.35, 0.0] [0.82, -0.0]
17 [1.79, -0.0] [1.41, 0.0] [0.91, -0.0]
18 [1.89, -0.0] [1.47, 0.0] [1.01, -0.0]
19 [2.0, -0.0] [1.53, 0.0] [1.11, -0.0]
20 [2.12, -0.0] [1.59, 0.0] [1.22, -0.0]
21 [2.24, -0.0] [1.65, 0.0] [1.33, -0.0]
22 [2.36, -0.0] [1.71, 0.0] [1.45, -0.0]
23 [2.48, -0.0] [1.78, 0.0] [1.57, -0.0]
24 [2.6, -0.0] [1.85, 0.0] [1.69, -0.0]
25 [2.72, -0.0] [1.92, 0.0] [1.8, -0.0]
26 [2.84, -0.0] [1.99, 0.0] [1.9, -0.0]
27 [2.96, -0.0] [2.06, 0.0] [1.97, -0.0]
28 [3.09, -0.0] [2.14, 0.0] [2.01, -0.0]
29 [3.22, -0.0] [2.22, 0.0] [2.0, -0.0]
30 [3.36, -0.0] [2.3, 0.0] [1.91, -0.0]
31 [3.51, -0.0] [2.38, 0.0] [1.7, -0.0]
32 [3.67, -0.0] [2.46, 0.0] [1.31, -0.0]
33 [3.85, -0.0] [2.54, 0.0] [0.72, -0.0]
34 [4.06, -0.0] [2.6, 0.0] [0.05, 0.31]
35 [4.34, -0.0] [2.55, 0.0] [0.05, 1.07]
36 [4.64, -0.0] [2.26, 0.0] [0.05, 1.95]
37 [4.67, -0.0] [1.71, 0.14] [0.05, 2.82]
38 [3.97, -0.0] [1.54, 0.85] [0.05, 3.54]
39 [3.73, 0.91] [1.57, 1.35] [0.05, 4.04]
40 [4.38, 1.63] [1.82, 1.87] [0.05, 4.64]
41 [5.19, 2.17] [2.21, 2.31] [0.05, 5.41]
42 [6.01, 2.7] [2.61, 2.7] [0.3, 6.24]
43 [6.71, 3.36] [3.09, 3.13] [1.03, 6.56]
44 [7.2, 4.12] [3.52, 3.58] [1.75, 6.83]
45 [7.66, 4.72] [3.88, 3.93] [2.52, 7.07]
46 [7.98, 5.12] [4.12, 4.19] [3.32, 7.3]
47 [8.19, 5.42] [4.27, 4.38] [4.05, 7.51]
48 [8.36, 5.66] [4.4, 4.55] [4.7, 7.66]
49 [8.51, 5.82] [4.54, 4.69] [5.36, 7.76]
50 [8.65, 5.93] [4.7, 4.83] [6.1, 7.82]
51 [8.85, 6.02] [4.91, 4.98] [6.95, 7.85]
