0 [0.0, 0.83] [0.0, 1.33] [0.0, 1.25]
1 [0.0, 0.65] [0.0, 1.62] [0.0, 1.5]
2 [0.0, 0.51] [0.0, 1.87] [0.0, 1.68]
3 [0.0, 0.5] [0.0, 2.09] [0.0, 1.82]
4 [0.0, 0.63] [0.0, 2.28] [0.0, 1.96]
5 [0.0, 0.81] [0.0, 2.47] [0.0, 2.11]
6 [0.0, 1.0] [0.0, 2.67] [0.0, 2.27]
7 [0.0, 1.18] [0.0, 2.87] [0.0, 2.44]
8 [0.0, 1.34] [0.0, 3.07] [0.0, 2.62]
9 [0.0, 1.48] [0.0, 3.27] [0.0, 2.81]
10 [0.0, 1.59] [0.0, 3.47] [0.0, 3.0]
11 [0.0, 1.69] [0.0, 3.67] [0.0, 3.19]
12 [0.0, 1.77] [0.0, 3.87] [0.0, 3.37]
13 [0.0, 1.84] [0.0, 4.07] [0.0, 3.55]
14 [0.0, 1.9] [0.0, 4.27] [0.0, 3.72]
15 [0.0, 1.96] [0.0, 4.47] [0.0, 3.89]
16 [0.0, 2.01] [0.0, 4.67] [0.0, 4.05]
17 [0.0, 2.06] [0.0, 4.87] [0.0, 4.21]
18 [0.0, 2.11] [0.0, 5.07] [0.0, 4.36]
19 [0.0, 2.16] [0.0, 5.26] [0.0, 4.5]
20 [0.0, 2.21] [0.0, 5.45] [0.0, 4.64]
21 [0.0, 2.26] [0.0, 5.64] [0.0, 4.77]
22 [0.0, 2.31] [0.0, 5.82] [0.0, 4.9]
23 [0.0, 2.36] [0.0, 6.0] [0.0, 5.02]
24 [0.0, 2.41] [0.0, 6.17] [0.0, 5.14]
25 [0.0, 2.47] [0.0, 6.34] [0.0, 5.25]
26 [0.0, 2.53] [0.0, 6.5] [0.0, 5.36]
27 [0.0, 2.59] [0.0, 6.65] [0.0, 5.46]
28 [0.0, 2.65] [0.0, 6.8] [0.0, 5.56]
29 [0.0, 2.71] [0.0, 6.94] [0.0, 5.65]
30 [0.0, 2.77] [0.0, 7.07] [0.0, 5.74]
31 [0.0, 2.83] [0.0, 7.2] [0.0, 5.82]
32 [0.0, 2.9] [0.0, 7.32] [0.0, 5.89]
33 [0.0, 2.97] [0.0, 7.43] [0.0, 5.96]
34 [0.0, 3.03] [0.0, 7.54] [0.0, 6.03]
35 [0.0, 3.09] [0.0, 7.65] [0.0, 6.1]
36 [0.0, 3.14] [0.0, 7.75] [0.0, 6.17]
37 [0.0, 3.19] [0.0, 7.85] [0.0, 6.24]
38 [0.0, 3.24] [0.0, 7.95] [0.0, 6.31]
39 [0.0, 3.28] [0.0, 8.05] [0.0, 6.38]
40 [0.0, 3.31] [0.0, 8.16] [0.0, 6.46]
41 [0.0, 3.33] [0.0, 8.27] [0.0, 6.54]
42 [0.0, 3.35] [0.0, 8.38] [0.0, 6.63]
43 [0.0, 3.36] [0.0, 8.5] [0.0, 6.72]
44 [0.0, 3.37] [0.0, 8.63] [0.0, 6.81]
45 [0.0, 3.37] [0.0, 8.76] [0.0, 6.91]
46 [0.0, 3.37] [0.0, 8.9] [0.0, 7.01]
47 [0.0, 3.36] [0.0, 9.05] [0.0, 7.11]
48 [0.0, 3.35] [0.0, 9.2] [0.0, 7.22]
49 [0.0, 3.33] [0.0, 9.36] [0.0, 7.33]
50 [0.0, 3.3] [0.0, 9.53] [0.0, 7.44]
51 [0.0, 3.27] [0.0, 9.71] [0.0, 7.56]
52 [0.0, 3.23] [0.0, 9.89] [0.0, 7.68]
53 [0.0, 3.19] [0.0, 9.89] [0.0, 7.8]
54 [0.0, 3.14] [0.0, 9.89] [0.0, 7.92]
55 [0.0, 3.09] [-0.0, 9.89] [0.0, 8.04]
56 [0.0, 3.03] [0.01, 9.89] [-0.0, 8.17]
57 [0.0, 2.96] [0.04, 9.89] [0.01, 8.3]
58 [0.0, 2.89] [0.08, 9.89] [0.03, 8.43]
59 [0.0, 2.83] [0.14, 9.89] [0.06, 8.56]
