0 [0.22, 0.0] [0.24, 0.0] [0.02, -0.0]
1 [0.38, 0.0] [0.38, 0.0] [0.05, -0.0]
2 [0.51, 0.0] [0.48, 0.0] [0.08, -0.0]
3 [0.62, 0.0] [0.56, 0.0] [0.11, -0.0]
4 [0.72, 0.0] [0.63, 0.0] [0.14, -0.0]
5 [0.81, 0.0] [0.7, 0.0] [0.17, -0.0]
6 [0.89, 0.0] [0.76, 0.0] [0.21, -0.0]
7 [0.97, 0.0] [0.82, 0.0] [0.25, -0.0]
8 [1.05, 0.0] [0.88, 0.0] [0.29, -0.0]
9 [1.13, 0.0] [0.94, 0.0] [0.34, -0.0]
10 [1.21, 0.0] [1.0, 0.0] [0.39, -0.0]
11 [1.29, 0.0] [1.06, 0.0] [0.45, -0.0]
12 [1.37, 0.0] [1.12, 0.0] [0.51, -0.0]
13 [1.45, 0.0] [1.18, 0.0] [0.58, -0.0]
14 [1.53, 0.0] [1.24, 0.0] [0.66, -0.0]
15 [1.62, 0.0] [1.3, 0.0] [0.74, -0.0]
16 [1.71, 0.0] [1.36, 0.0] [0.83, -0.0]
17 [1.81, 0.0] [1.42, 0.0] [0.92, -0.0]
18 [1.92, 0.0] [1.48, 0.0] [1.02, -0.0]
19 [2.03, 0.0] [1.54, 0.0] [1.13, -0.0]
20 [2.15, 0.0] [1.6, 0.0] [1.24, -0.0]
21 [2.27, 0.0] [1.67, 0.0] [1.36, -0.0]
22 [2.39, 0.0] [1.74, 0.0] [1.48, -0.0]
23 [2.51, 0.0] [1.81, 0.0] [1.6, -0.0]
24 [2.63, 0.0] [1.88, 0.0] [1.72, -0.0]
25 [2.75, 0.0] [1.95, 0.0] [1.83, -0.0]
26 [2.87, 0.0] [2.02, 0.0] [1.92, -0.0]
27 [3.0, 0.0] [2.1, 0.0] [1.98, -0.0]
28 [3.13, 0.0] [2.18, 0.0] [2.0, -0.0]
29 [3.27, 0.0] [2.26, 0.0] [1.95, -0.0]
30 [3.42, 0.0] [2.34, 0.0] [1.8, -0.0]
31 [3.58, 0.0] [2.42, 0.0] [1.5, -0.0]
32 [3.75, 0.0] [2.49, 0.0] [0.99, -0.0]
33 [3.95, 0.0] [2.54, 0.0] [0.33, 0.2]
34 [4.2, 0.0] [2.5, 0.0] [0.33, 0.85]
35 [4.5, 0.0] [2.26, 0.0] [0.13, 1.68]
36 [4.6, 0.0] [1.75, 0.06] [0.06, 2.55]
37 [4.02, 0.0] [1.52, 0.73] [0.06, 3.33]
38 [3.72, 0.88] [1.58, 1.28] [0.06, 3.9]
39 [4.4, 1.57] [1.87, 1.79] [0.06, 4.53]
40 [5.22, 2.09] [2.26, 2.21] [0.06, 5.31]
41 [6.05, 2.61] [2.65, 2.58] [0.25, 6.15]
42 [6.76, 3.26] [3.11, 3.0] [0.98, 6.52]
43 [7.23, 4.03] [3.54, 3.45] [1.69, 6.81]
44 [7.65, 4.66] [3.9, 3.82] [2.44, 7.05]
45 [7.97, 5.07] [4.13, 4.08] [3.23, 7.28]
46 [8.18, 5.38] [4.29, 4.28] [3.95, 7.49]
47 [8.34, 5.62] [4.42, 4.44] [4.58, 7.64]
48 [8.48, 5.79] [4.54, 4.58] [5.22, 7.74]
49 [8.61, 5.91] [4.68, 4.72] [5.92, 7.81]
50 [8.78, 6.0] [4.87, 4.86] [6.74, 7.85]
