0 [0.16, 1.04] [0.0, 1.05] [0.0, 0.97]
1 [0.27, 1.06] [0.0, 1.1] [0.0, 0.96]
2 [0.37, 1.07] [0.0, 1.16] [0.0, 1.01]
3 [0.46, 1.08] [0.0, 1.22] [0.03, 1.05]
4 [0.54, 1.09] [0.0, 1.27] [0.07, 1.07]
5 [0.61, 1.1] [0.0, 1.3] [0.11, 1.08]
6 [0.67, 1.1] [0.0, 1.32] [0.15, 1.09]
7 [0.73, 1.1] [0.0, 1.33] [0.19, 1.1]
8 [0.8, 1.1] [0.0, 1.35] [0.24, 1.11]
9 [0.88, 1.1] [0.0, 1.39] [0.3, 1.12]
10 [0.98, 1.11] [0.0, 1.45] [0.36, 1.14]
11 [1.09, 1.12] [0.01, 1.52] [0.43, 1.16]
12 [1.2, 1.13] [0.05, 1.58] [0.51, 1.18]
13 [1.32, 1.14] [0.11, 1.63] [0.59, 1.21]
14 [1.44, 1.15] [0.17, 1.68] [0.67, 1.24]
15 [1.56, 1.16] [0.24, 1.72] [0.76, 1.28]
16 [1.68, 1.17] [0.32, 1.77] [0.85, 1.32]
17 [1.81, 1.18] [0.41, 1.82] [0.95, 1.36]
18 [1.95, 1.19] [0.5, 1.89] [1.06, 1.41]
19 [2.1, 1.2] [0.6, 1.98] [1.18, 1.47]
20 [2.26, 1.21] [0.7, 2.11] [1.31, 1.54]
21 [2.44, 1.22] [0.8, 2.26] [1.45, 1.62]
22 [2.63, 1.23] [0.9, 2.42] [1.58, 1.72]
23 [2.83, 1.25] [1.0, 2.59] [1.7, 1.83]
24 [3.04, 1.27] [1.1, 2.77] [1.81, 1.95]
25 [3.26, 1.29] [1.2, 2.96] [1.92, 2.08]
26 [3.49, 1.32] [1.29, 3.15] [2.02, 2.23]
27 [3.73, 1.36] [1.36, 3.34] [2.13, 2.4]
28 [3.97, 1.43] [1.41, 3.53] [2.24, 2.59]
29 [4.21, 1.52] [1.45, 3.71] [2.36, 2.8]
30 [4.44, 1.64] [1.49, 3.89] [2.49, 3.03]
31 [4.66, 1.78] [1.52, 4.08] [2.63, 3.28]
32 [4.87, 1.94] [1.56, 4.27] [2.77, 3.55]
33 [5.07, 2.12] [1.61, 4.45] [2.93, 3.85]
34 [5.24, 2.32] [1.67, 4.63] [3.11, 4.19]
35 [5.39, 2.54] [1.74, 4.82] [3.31, 4.56]
36 [5.51, 2.79] [1.82, 5.02] [3.55, 4.96]
37 [5.6, 3.07] [1.9, 5.23] [3.81, 5.38]
38 [5.66, 3.39] [1.99, 5.45] [4.09, 5.79]
39 [5.66, 3.77] [2.08, 5.65] [4.38, 6.18]
40 [5.57, 4.22] [2.18, 5.81] [4.67, 6.54]
41 [5.39, 4.76] [2.29, 5.94] [4.96, 6.88]
42 [5.37, 5.41] [2.44, 6.06] [5.26, 7.15]
43 [5.39, 6.1] [2.64, 6.17] [5.53, 7.43]
44 [5.55, 6.75] [2.89, 6.26] [5.73, 7.64]
45 [5.76, 7.29] [3.16, 6.33] [5.87, 7.81]
46 [5.97, 7.66] [3.45, 6.38] [5.96, 7.94]
47 [6.14, 7.9] [3.84, 6.44] [6.04, 8.04]
48 [6.25, 8.01] [4.41, 6.53] [6.12, 8.13]
49 [6.32, 8.06] [5.17, 6.7] [6.23, 8.22]
50 [6.39, 8.11] [6.01, 7.01] [6.34, 8.32]
51 [6.42, 8.13] [6.55, 7.54] [6.42, 8.37]
52 [6.46, 8.2] [6.15, 7.98] [6.51, 8.48]
53 [6.56, 8.3] [6.6, 8.11] [6.59, 8.54]
54 [6.62, 8.45] [6.44, 8.42] [6.67, 8.63]
55 [6.72, 8.55] [6.68, 8.56] [6.74, 8.69]
56 [6.8, 8.69] [6.65, 8.78] [6.8, 8.76]
57 [6.88, 8.77] [6.78, 8.93] [6.85, 8.81]
58 [6.95, 8.85] [6.79, 9.11] [6.9, 8.86]
59 [7.01, 8.9] [6.89, 9.26] [6.94, 8.9]
60 [7.07, 8.96] [6.93, 9.44] [6.99, 8.94]
