0 [1.0, 1.0] [1.0, 1.0] [0.84, 1.54]
1 [2.0, 1.0] [2.0, 1.0] [1.64, 2.13]
2 [3.0, 1.0] [3.0, 0.98] [2.44, 2.73]
3 [3.99, 1.0] [3.09, 0.98] [3.24, 3.32]
4 [4.99, 1.0] [3.95, 0.98] [4.04, 3.92]
5 [5.99, 1.0] [4.85, 0.98] [4.82, 4.55]
6 [6.97, 1.0] [5.45, 0.98] [5.61, 5.17]
7 [7.0, 0.99] [5.93, 0.97] [6.3, 5.89]
8 [7.99, 0.99] [6.93, 0.99] [7.12, 6.47]
