0 [0.95, 0.78] [0.97, 1.02] [0.97, 1.03]
1 [1.87, 0.5] [1.94, 1.07] [1.96, 1.12]
2 [2.79, 0.73] [2.92, 1.11] [2.92, 1.2]
3 [3.74, 0.92] [3.91, 1.14] [3.9, 1.27]
4 [4.69, 1.08] [4.9, 1.24] [4.88, 1.37]
5 [5.62, 1.34] [5.87, 1.42] [5.83, 1.62]
6 [6.33, 1.93] [6.73, 1.67] [6.31, 2.42]
7 [6.53, 2.81] [7.23, 2.27] [6.41, 3.14]
8 [6.75, 3.71] [7.53, 3.11] [6.35, 3.67]
9 [6.88, 4.68] [7.23, 3.94] [6.17, 4.51]
10 [6.93, 5.68] [6.93, 4.89] [6.03, 5.49]
11 [6.98, 6.68] [6.71, 5.87] [5.97, 6.48]
12 [7.09, 7.66] [6.53, 6.85] [6.11, 7.45]
13 [7.02, 8.54] [6.56, 7.84] [6.58, 8.25]
14 [6.96, 8.9] [6.94, 8.7] [6.99, 8.87]
15 [6.99, 8.99] [7.03, 8.98] [7.03, 9.03]
16 [7.01, 9.05] [7.06, 9.08] [7.05, 9.12]
