0 [0.98, 1.0] [0.97, 1.0] [0.42, 1.0]
1 [1.97, 1.0] [1.94, 1.0] [1.3, 1.01]
2 [2.96, 1.0] [2.86, 1.01] [1.96, 1.09]
3 [3.95, 1.01] [3.82, 1.04] [2.3, 1.47]
4 [4.94, 1.03] [4.79, 1.09] [2.43, 1.84]
5 [5.93, 1.08] [5.74, 1.2] [2.51, 2.11]
6 [6.74, 1.45] [6.45, 1.64] [2.6, 2.46]
7 [6.7, 2.24] [6.37, 2.28] [3.23, 3.02]
8 [6.76, 3.04] [6.49, 3.01] [3.95, 3.67]
9 [6.82, 3.8] [6.61, 3.82] [4.65, 4.37]
10 [6.78, 4.66] [6.7, 4.74] [5.29, 5.13]
11 [6.61, 5.57] [6.75, 5.65] [5.91, 5.91]
12 [6.51, 6.52] [6.77, 6.56] [6.43, 6.75]
13 [6.6, 7.49] [6.81, 7.48] [6.8, 7.65]
14 [6.9, 8.36] [6.88, 8.36] [6.93, 8.5]
15 [7.0, 8.86] [6.96, 8.89] [6.95, 8.85]
16 [7.0, 8.99] [6.99, 9.0] [7.01, 8.99]
