0 [0.99, 1.0] [0.82, 1.0] [0.96, 1.0]
1 [1.99, 1.01] [1.51, 1.02] [1.95, 1.01]
2 [2.98, 1.02] [2.12, 1.09] [2.91, 1.06]
3 [3.97, 1.03] [2.95, 1.16] [3.87, 1.1]
4 [4.97, 1.05] [3.63, 1.46] [4.81, 1.19]
5 [5.96, 1.12] [3.73, 1.95] [5.66, 1.49]
6 [6.9, 1.29] [3.83, 2.49] [6.23, 2.11]
7 [7.27, 2.03] [4.28, 3.16] [6.34, 2.94]
8 [7.61, 2.75] [5.15, 3.6] [6.7, 3.8]
9 [7.81, 3.69] [5.8, 4.34] [6.89, 4.74]
10 [7.84, 4.67] [6.3, 5.19] [6.95, 5.69]
11 [7.77, 5.65] [6.73, 6.08] [7.01, 6.63]
12 [7.61, 6.63] [7.01, 7.02] [6.93, 7.54]
13 [7.38, 7.58] [7.13, 7.96] [6.94, 8.27]
14 [7.15, 8.45] [6.99, 8.66] [6.96, 8.65]
15 [7.04, 8.87] [7.0, 8.87] [6.99, 8.88]
16 [7.0, 8.99] [7.01, 9.0] [7.0, 8.99]
