0 [1.0, 0.0] [1.0, 0.0] [0.37, 0.93]
1 [2.0, 0.0] [2.0, 0.0] [0.67, 1.88]
2 [2.18, 0.0] [2.98, 0.09] [0.99, 2.83]
3 [2.21, 0.0] [3.57, 0.45] [1.33, 3.77]
4 [2.24, 0.0] [3.89, 0.83] [1.8, 4.65]
5 [2.3, 0.0] [4.57, 1.24] [2.47, 5.39]
6 [2.35, 0.0] [4.79, 1.6] [3.28, 5.98]
7 [2.41, 0.0] [5.02, 1.95] [4.16, 6.46]
8 [2.49, 0.0] [5.06, 2.15] [5.08, 6.85]
9 [2.9, 0.0] [5.41, 2.46] [6.02, 7.14]
10 [3.05, 0.93] [5.73, 2.66] [6.18, 7.21]
11 [3.28, 1.9] [6.05, 2.66] [5.27, 7.54]
12 [2.31, 2.12] [6.23, 2.66] [4.56, 8.24]
13 [2.94, 1.34] [6.53, 2.68] [3.83, 8.92]
