0 [1.0, 0.99] [0.98, 0.92] [0.14, 1.17]
1 [2.0, 0.98] [1.94, 0.84] [0.22, 1.24]
2 [3.0, 0.98] [2.82, 0.71] [0.27, 1.3]
3 [4.0, 0.97] [3.0, 0.36] [0.69, 1.7]
4 [4.99, 0.92] [3.09, 1.02] [1.58, 1.89]
5 [5.89, 0.53] [3.54, 1.23] [2.5, 1.99]
6 [6.7, 0.96] [4.2, 1.49] [3.4, 2.14]
7 [6.79, 1.68] [4.55, 2.35] [4.19, 2.64]
8 [6.83, 2.19] [5.0, 3.22] [4.75, 3.43]
9 [6.8, 2.96] [5.47, 4.09] [5.19, 4.31]
10 [6.76, 3.72] [5.88, 4.97] [5.6, 5.19]
11 [6.81, 4.37] [6.32, 5.75] [6.11, 5.9]
12 [6.86, 5.1] [6.65, 6.35] [6.47, 6.42]
13 [6.83, 5.98] [6.86, 7.07] [6.68, 7.07]
14 [6.75, 6.93] [6.9, 7.82] [6.73, 7.76]
15 [6.8, 7.89] [6.92, 8.42] [6.78, 8.37]
16 [6.95, 8.68] [6.96, 8.7] [6.88, 8.69]
17 [6.97, 8.84] [6.98, 8.85] [6.95, 8.86]
18 [7.0, 8.98] [7.01, 8.98] [7.01, 8.98]
