0 [0.0, 0.96] [0.0, 1.0] [0.0, 1.0]
1 [0.0, 0.92] [0.0, 1.0] [0.0, 1.0]
2 [0.0, 0.89] [0.0, 1.0] [0.0, 1.0]
3 [0.0, 0.87] [0.0, 1.0] [0.0, 1.0]
4 [0.0, 0.86] [0.0, 1.0] [0.0, 1.0]
5 [0.0, 0.87] [0.0, 1.0] [0.0, 1.0]
6 [0.0, 0.89] [0.0, 1.0] [0.0, 1.0]
7 [0.0, 0.93] [0.0, 1.0] [0.0, 1.0]
8 [0.0, 0.98] [0.0, 1.0] [0.0, 1.0]
9 [0.0, 1.05] [0.0, 1.0] [0.0, 1.0]
10 [0.0, 1.13] [0.0, 1.0] [0.0, 1.0]
11 [0.0, 1.22] [0.0, 1.0] [0.0, 1.0]
12 [0.0, 1.33] [0.0, 1.0] [0.01, 1.0]
13 [0.0, 1.44] [0.0, 1.0] [0.02, 1.0]
14 [0.01, 1.56] [0.0, 1.0] [0.03, 1.0]
15 [0.03, 1.68] [0.0, 1.0] [0.04, 1.0]
16 [0.07, 1.81] [0.0, 1.0] [0.05, 1.0]
17 [0.12, 1.94] [0.0, 1.0] [0.06, 1.0]
18 [0.18, 2.07] [0.0, 1.0] [0.07, 1.0]
19 [0.26, 2.2] [-0.0, 0.99] [0.08, 1.0]
20 [0.35, 2.33] [-0.0, 0.98] [0.09, 1.0]
21 [0.45, 2.46] [-0.0, 0.97] [0.1, 1.0]
22 [0.56, 2.59] [-0.0, 0.96] [0.12, 1.0]
23 [0.68, 2.72] [-0.0, 0.95] [0.14, 1.0]
24 [0.81, 2.85] [-0.0, 0.94] [0.16, 1.0]
25 [0.95, 2.98] [-0.0, 0.93] [0.18, 1.0]
26 [1.11, 3.11] [-0.0, 0.92] [0.2, 1.0]
27 [1.28, 3.24] [-0.0, 0.91] [0.22, 1.0]
28 [1.46, 3.37] [-0.0, 0.9] [0.25, 1.0]
29 [1.65, 3.5] [-0.0, 0.89] [0.28, 1.0]
30 [1.85, 3.63] [-0.0, 0.88] [0.31, 1.0]
31 [2.07, 3.76] [-0.0, 0.87] [0.34, 1.0]
32 [2.3, 3.89] [-0.0, 0.86] [0.37, 1.0]
33 [2.54, 4.02] [-0.0, 0.86] [0.41, 1.0]
34 [2.8, 4.15] [-0.0, 0.86] [0.45, 1.0]
35 [3.08, 4.28] [-0.0, 0.87] [0.5, 1.0]
36 [3.37, 4.42] [-0.0, 0.88] [0.56, 1.0]
37 [3.68, 4.56] [-0.0, 0.9] [0.63, 1.0]
38 [3.98, 4.7] [-0.0, 0.93] [0.71, 1.0]
39 [4.26, 4.84] [-0.0, 0.97] [0.8, 1.01]
40 [4.52, 4.98] [-0.0, 1.01] [0.9, 1.02]
41 [4.76, 5.11] [-0.0, 1.06] [1.01, 1.03]
42 [4.98, 5.24] [-0.0, 1.12] [1.13, 1.04]
43 [5.18, 5.37] [-0.0, 1.19] [1.27, 1.05]
44 [5.36, 5.5] [-0.0, 1.27] [1.42, 1.06]
45 [5.52, 5.63] [-0.0, 1.35] [1.57, 1.07]
46 [5.66, 5.75] [-0.0, 1.44] [1.73, 1.09]
47 [5.78, 5.87] [-0.0, 1.54] [1.9, 1.11]
48 [5.88, 5.99] [-0.0, 1.64] [2.07, 1.13]
49 [5.96, 6.1] [-0.0, 1.75] [2.25, 1.15]
50 [6.03, 6.21] [-0.0, 1.86] [2.43, 1.17]
51 [6.08, 6.31] [-0.0, 1.98] [2.61, 1.19]
52 [6.12, 6.41] [-0.0, 2.11] [2.79, 1.21]
53 [6.15, 6.5] [-0.0, 2.24] [2.97, 1.23]
54 [6.17, 6.58] [-0.0, 2.38] [3.15, 1.25]
55 [6.18, 6.66] [-0.0, 2.53] [3.33, 1.28]
56 [6.18, 6.73] [-0.0, 2.69] [3.51, 1.31]
57 [6.17, 6.79] [-0.0, 2.86] [3.7, 1.34]
58 [6.16, 6.84] [-0.0, 3.05] [3.89, 1.37]
59 [6.14, 6.89] [0.01, 3.26] [4.09, 1.4]
60 [6.12, 6.93] [0.04, 3.49] [4.3, 1.44]
61 [6.09, 6.96] [0.1, 3.74] [4.53, 1.49]
62 [6.06, 6.98] [0.21, 4.01] [4.79, 1.55]
63 [6.03, 6.99] [0.38, 4.3] [5.08, 1.63]
64 [6.01, 6.99] [0.64, 4.6] [5.42, 1.75]
65 [6.0, 6.98] [1.02, 4.89] [5.82, 1.95]
66 [6.0, 6.97] [1.53, 5.14] [6.23, 2.32]
