0 [1.0, 1.0] [0.81, 1.58] [1.0, 1.0]
1 [2.0, 1.0] [1.61, 2.19] [2.0, 1.0]
2 [3.0, 1.0] [2.43, 2.76] [3.0, 1.0]
3 [3.02, 1.0] [3.26, 3.31] [4.0, 1.0]
4 [3.98, 1.0] [4.08, 3.88] [5.0, 1.0]
5 [4.87, 1.0] [4.89, 4.47] [6.0, 1.0]
6 [5.51, 1.0] [5.67, 5.1] [6.97, 1.0]
7 [6.34, 1.0] [6.34, 5.83] [7.15, 0.91]
8 [7.01, 1.0] [6.88, 6.66] [7.51, 0.93]
