0 [1.0, 0.0] [0.37, 0.93] [1.0, 0.0]
1 [2.0, 0.0] [0.66, 1.89] [2.0, 0.0]
2 [2.78, 0.0] [0.96, 2.84] [2.27, 0.0]
3 [2.89, 0.0] [1.32, 3.77] [2.35, 0.0]
4 [3.39, 0.0] [1.77, 4.66] [2.39, 0.0]
5 [4.23, 0.0] [2.49, 5.36] [2.43, 0.0]
6 [5.19, 0.0] [3.31, 5.93] [2.49, 0.0]
7 [6.16, 0.0] [4.18, 6.43] [2.55, 0.0]
8 [7.04, 0.0] [5.09, 6.85] [2.68, 0.0]
9 [7.32, 0.0] [6.07, 7.01] [2.88, 0.0]
10 [7.46, 0.0] [6.14, 7.06] [3.11, 0.0]
11 [8.06, 0.0] [5.37, 7.66] [3.58, 0.0]
12 [8.31, 0.0] [4.55, 8.23] [3.78, 0.0]
13 [8.41, 0.0] [3.67, 8.69] [4.02, 0.0]
