0 [0.62, 0.78] [0.93, 0.34] [1.0, 0.02]
1 [1.16, 1.62] [1.8, 0.76] [1.97, 0.16]
2 [1.63, 2.5] [2.38, 1.33] [2.26, 0.83]
3 [2.01, 3.43] [2.42, 1.83] [2.5, 1.06]
4 [2.54, 4.28] [2.86, 2.54] [2.77, 1.39]
5 [3.16, 5.06] [3.4, 3.23] [3.1, 1.75]
6 [3.83, 5.8] [3.82, 3.96] [3.44, 2.06]
7 [4.57, 6.46] [3.81, 4.7] [3.74, 2.27]
8 [5.37, 6.97] [3.35, 5.19] [4.11, 2.41]
9 [5.85, 7.18] [3.03, 5.8] [4.78, 2.49]
10 [6.11, 7.48] [3.31, 6.58] [5.63, 2.53]
11 [6.31, 8.27] [4.18, 6.95] [6.58, 2.56]
12 [6.84, 8.79] [5.13, 7.12] [7.55, 2.63]
