0 [0.99, 0.0] [1.0, 0.01] [0.02, 0.0]
1 [1.84, 0.51] [2.0, 0.03] [0.96, 0.04]
2 [2.44, 0.51] [2.64, 0.71] [0.87, 1.04]
3 [3.28, 0.51] [3.59, 0.89] [1.77, 1.48]
4 [3.82, 0.51] [4.24, 1.48] [1.96, 2.46]
5 [4.37, 0.51] [4.88, 2.03] [2.31, 3.4]
6 [4.81, 0.51] [5.18, 2.68] [2.23, 4.4]
7 [5.31, 0.51] [5.61, 3.26] [2.44, 5.38]
8 [5.78, 0.51] [5.94, 3.85] [2.55, 6.37]
9 [6.25, 0.51] [6.25, 4.43] [2.69, 7.36]
10 [6.7, 0.51] [6.46, 5.01] [2.7, 8.36]
11 [7.02, 0.51] [6.23, 5.4] [1.98, 9.05]
12 [7.36, 0.51] [6.05, 5.83] [1.32, 9.8]
13 [7.73, 0.51] [5.97, 6.3] [0.79, 9.8]
14 [8.05, 0.51] [5.81, 6.65] [0.79, 9.8]
15 [8.19, 0.51] [5.69, 6.55] [0.45, 8.86]
16 [8.23, 0.51] [5.72, 6.53] [1.34, 8.4]
