0 [1.0, 1.0] [1.0, 1.0] [0.94, 1.34]
1 [2.0, 1.0] [2.0, 1.0] [1.87, 1.7]
2 [3.0, 1.0] [3.0, 1.0] [2.75, 2.18]
3 [4.0, 1.0] [3.24, 1.0] [3.54, 2.79]
4 [5.0, 1.0] [3.98, 1.0] [4.34, 3.39]
5 [6.0, 1.0] [4.31, 1.0] [5.1, 4.03]
6 [6.98, 1.0] [4.32, 1.0] [5.79, 4.75]
7 [7.04, 1.0] [4.33, 1.0] [6.27, 5.62]
8 [7.54, 1.0] [5.31, 1.14] [6.86, 6.42]
