0 [0.99, 1.0] [0.91, 1.01] [0.0, 0.98]
1 [1.99, 1.0] [1.84, 1.02] [0.85, 1.0]
2 [2.99, 1.01] [2.79, 1.09] [1.77, 1.01]
3 [3.98, 1.02] [3.73, 1.2] [2.69, 1.03]
4 [4.97, 1.04] [4.66, 1.46] [3.6, 1.07]
5 [5.95, 1.1] [5.44, 2.01] [4.5, 1.17]
6 [6.83, 1.33] [5.83, 2.84] [5.36, 1.47]
7 [6.85, 2.02] [5.83, 3.74] [5.65, 2.39]
8 [6.95, 2.81] [6.14, 4.64] [6.13, 3.24]
9 [7.01, 3.27] [6.51, 5.45] [6.58, 4.05]
10 [7.01, 4.05] [6.84, 6.24] [6.85, 4.95]
11 [6.94, 4.99] [7.14, 6.99] [7.1, 5.85]
12 [6.87, 5.98] [7.1, 7.66] [7.16, 6.79]
13 [6.8, 6.97] [7.0, 8.22] [7.14, 7.7]
14 [6.78, 7.95] [6.95, 8.63] [7.03, 8.42]
15 [6.92, 8.76] [6.97, 8.81] [7.0, 8.71]
16 [6.96, 8.89] [6.99, 8.92] [6.99, 8.89]
17 [7.0, 9.01] [7.01, 8.99] [6.99, 9.02]
