0 [1.0, 1.0] [0.98, 1.22] [1.0, 1.0]
1 [2.0, 1.0] [1.92, 1.57] [2.0, 1.0]
2 [2.97, 1.0] [2.75, 2.13] [2.93, 1.0]
3 [3.94, 1.0] [3.56, 2.71] [3.17, 1.0]
4 [4.94, 1.0] [4.33, 3.35] [4.16, 1.0]
5 [5.94, 1.0] [5.03, 4.06] [5.14, 1.0]
6 [6.91, 0.99] [5.65, 4.84] [6.1, 1.0]
7 [7.57, 0.81] [6.15, 5.71] [7.08, 1.0]
8 [7.7, 0.66] [6.58, 6.61] [8.06, 1.0]
