0 [0.0, 0.35] [0.0, 0.0] [0.0, 0.0]
1 [0.16, 0.62] [0.0, 0.0] [0.0, 0.0]
2 [0.37, 0.86] [0.0, 0.0] [0.0, 0.0]
3 [0.6, 1.05] [0.0, 0.0] [0.18, 0.0]
4 [0.83, 1.19] [0.15, 0.0] [0.55, 0.0]
5 [1.04, 1.3] [0.46, 0.0] [1.04, 0.0]
6 [1.24, 1.4] [0.86, 0.0] [1.6, 0.0]
7 [1.44, 1.51] [1.26, 0.0] [2.17, 0.0]
8 [1.64, 1.66] [1.59, 0.0] [2.71, 0.0]
9 [1.84, 1.85] [1.84, 0.0] [3.2, 0.0]
10 [2.03, 2.07] [2.03, 0.0] [3.67, 0.0]
11 [2.22, 2.31] [2.2, 0.0] [4.14, 0.0]
12 [2.41, 2.55] [2.39, 0.0] [4.64, 0.0]
13 [2.6, 2.79] [2.61, 0.0] [5.15, 0.0]
14 [2.79, 3.02] [2.86, 0.0] [5.68, 0.0]
15 [2.99, 3.22] [3.16, 0.0] [6.22, 0.0]
16 [3.19, 3.41] [3.46, 0.0] [6.74, 0.0]
17 [3.39, 3.6] [3.75, 0.0] [7.23, 0.0]
18 [3.59, 3.79] [4.03, 0.0] [7.7, 0.0]
19 [3.79, 3.98] [4.3, 0.0] [8.15, 0.0]
20 [3.99, 4.17] [4.55, 0.0] [8.56, 0.0]
21 [4.19, 4.36] [4.79, 0.0] [8.95, 0.0]
22 [4.39, 4.55] [5.03, 0.0] [9.32, 0.0]
23 [4.59, 4.74] [5.27, 0.0] [9.67, 0.0]
24 [4.79, 4.92] [5.52, 0.0] [9.67, 0.0]
25 [4.99, 5.08] [5.82, 0.0] [9.67, 0.0]
26 [5.19, 5.23] [6.16, 0.0] [9.67, 0.0]
27 [5.39, 5.37] [6.53, 0.0] [9.67, 0.0]
28 [5.59, 5.5] [6.92, 0.0] [9.67, 0.0]
29 [5.78, 5.62] [7.34, 0.0] [9.67, 0.0]
30 [5.97, 5.74] [7.77, 0.0] [9.67, 0.0]
31 [6.15, 5.85] [8.23, 0.0] [9.67, 0.0]
32 [6.32, 5.96] [8.72, 0.0] [9.67, 0.0]
33 [6.48, 6.05] [9.26, 0.0] [9.67, 0.0]
34 [6.63, 6.13] [9.85, 0.0] [9.67, 0.0]
35 [6.77, 6.2] [9.85, 0.0] [9.67, 0.0]
