0 [1.0, 1.0] [1.0, 1.0] [0.97, 1.24]
1 [2.0, 1.0] [2.0, 1.0] [1.88, 1.65]
2 [2.99, 1.0] [3.0, 1.0] [2.77, 2.11]
3 [3.05, 1.0] [4.0, 1.0] [3.6, 2.67]
4 [4.0, 1.0] [5.0, 1.0] [4.29, 3.39]
5 [4.98, 1.0] [6.0, 1.0] [4.99, 4.1]
6 [5.9, 1.0] [6.99, 1.0] [5.69, 4.82]
7 [6.22, 1.74] [7.08, 1.0] [6.32, 5.59]
8 [6.88, 2.19] [7.26, 0.99] [6.96, 6.36]
