0 [0.96, 0.0] [0.96, 0.13] [0.66, 0.75]
1 [1.82, 0.5] [1.91, 0.21] [1.19, 1.59]
2 [2.62, 0.73] [2.64, 0.69] [1.67, 2.42]
3 [3.12, 1.11] [3.14, 1.22] [2.06, 3.29]
4 [3.82, 1.58] [3.64, 1.85] [2.48, 4.18]
5 [4.54, 2.08] [4.12, 2.45] [2.86, 5.09]
6 [5.28, 2.61] [4.54, 3.01] [3.24, 5.98]
7 [6.04, 3.16] [4.8, 3.56] [3.88, 6.6]
8 [6.84, 3.67] [4.82, 4.04] [4.44, 6.87]
9 [7.57, 4.23] [4.8, 4.41] [4.94, 7.05]
10 [8.16, 4.88] [4.84, 4.62] [5.56, 7.22]
11 [8.54, 5.5] [4.88, 4.72] [6.24, 7.43]
12 [8.77, 5.76] [4.91, 4.83] [6.71, 7.69]
13 [8.92, 5.92] [4.96, 4.94] [6.9, 7.88]
14 [9.0, 6.01] [4.99, 5.0] [7.01, 8.0]
