0 [0.75, 0.66] [0.96, 0.28] [0.69, 0.72]
1 [1.75, 0.66] [1.94, 0.45] [1.16, 1.6]
2 [2.75, 0.65] [2.87, 0.8] [1.66, 2.47]
3 [2.91, 0.65] [3.39, 1.64] [2.0, 3.41]
4 [3.42, 1.51] [3.62, 2.61] [2.35, 4.35]
5 [4.4, 1.69] [4.09, 3.49] [2.74, 5.27]
6 [5.29, 2.15] [4.51, 4.32] [3.1, 6.2]
7 [6.1, 2.73] [4.59, 4.42] [3.69, 7.0]
8 [6.81, 3.42] [4.61, 4.44] [4.65, 7.14]
9 [7.44, 4.18] [4.64, 4.48] [5.47, 7.28]
10 [8.0, 5.0] [4.75, 4.59] [5.91, 7.39]
11 [8.64, 5.65] [4.85, 4.75] [6.39, 7.57]
12 [8.86, 5.86] [4.93, 4.89] [6.83, 7.88]
13 [9.0, 6.0] [5.0, 5.0] [7.02, 8.01]
